sentence_id	sentence	target	category	polarity	category_polarity	entailed	start	end
875139:6	The pasta penne was pretty extra buttery , creamy which means a big task to diggest . . tasty at first but i would say that i was full with a slice of pizza and 7 to count , penne . . .got a little moody afterwards cause was stuffed . . .lol	pasta penne	food quality	positive	food quality positive	no	0	0
875139:6	The pasta penne was pretty extra buttery , creamy which means a big task to diggest . . tasty at first but i would say that i was full with a slice of pizza and 7 to count , penne . . .got a little moody afterwards cause was stuffed . . .lol	pasta penne	food quality	neutral	food quality neutral	no	0	0
875139:6	The pasta penne was pretty extra buttery , creamy which means a big task to diggest . . tasty at first but i would say that i was full with a slice of pizza and 7 to count , penne . . .got a little moody afterwards cause was stuffed . . .lol	pasta penne	food style_options	negative	food style_options negative	yes	2	4
875139:6	The pasta penne was pretty extra buttery , creamy which means a big task to diggest . . tasty at first but i would say that i was full with a slice of pizza and 7 to count , penne . . .got a little moody afterwards cause was stuffed . . .lol	pasta penne	food style_options	positive	food style_options positive	no	0	0
875139:6	The pasta penne was pretty extra buttery , creamy which means a big task to diggest . . tasty at first but i would say that i was full with a slice of pizza and 7 to count , penne . . .got a little moody afterwards cause was stuffed . . .lol	pasta penne	food style_options	neutral	food style_options neutral	no	0	0
929329:2	La Rosa waltzes in , and I think they are doing it the best .	La Rosa	food quality	negative	food quality negative	no	0	0
929329:2	La Rosa waltzes in , and I think they are doing it the best .	La Rosa	food quality	positive	food quality positive	yes	1	3
929329:2	La Rosa waltzes in , and I think they are doing it the best .	La Rosa	food quality	neutral	food quality neutral	no	0	0
929329:3	Interesting selection , good wines , service fine , fun decor .	wines	drinks quality	negative	drinks quality negative	no	0	0
929329:3	Interesting selection , good wines , service fine , fun decor .	wines	drinks quality	positive	drinks quality positive	yes	5	6
929329:3	Interesting selection , good wines , service fine , fun decor .	wines	drinks quality	neutral	drinks quality neutral	no	0	0
929329:3	Interesting selection , good wines , service fine , fun decor .	service	service general	negative	service general negative	no	0	0
929329:3	Interesting selection , good wines , service fine , fun decor .	service	service general	positive	service general positive	yes	7	8
929329:3	Interesting selection , good wines , service fine , fun decor .	service	service general	neutral	service general neutral	no	0	0
929329:3	Interesting selection , good wines , service fine , fun decor .	decor	ambience general	negative	ambience general negative	no	0	0
929329:3	Interesting selection , good wines , service fine , fun decor .	decor	ambience general	positive	ambience general positive	yes	11	12
929329:3	Interesting selection , good wines , service fine , fun decor .	decor	ambience general	neutral	ambience general neutral	no	0	0
929329:3	Interesting selection , good wines , service fine , fun decor .	selection	food style_options	negative	food style_options negative	no	0	0
929329:3	Interesting selection , good wines , service fine , fun decor .	selection	food style_options	positive	food style_options positive	yes	2	3
929329:3	Interesting selection , good wines , service fine , fun decor .	selection	food style_options	neutral	food style_options neutral	no	0	0
935633:1	I love it .	NULL	restaurant general	negative	restaurant general negative	no	0	0
935633:1	I love it .	NULL	restaurant general	positive	restaurant general positive	yes	0	0
935633:1	I love it .	NULL	restaurant general	neutral	restaurant general neutral	no	0	0
935633:2	I plan on stopping by next week as well .	NULL	restaurant general	negative	restaurant general negative	no	0	0
935633:2	I plan on stopping by next week as well .	NULL	restaurant general	positive	restaurant general positive	yes	0	0
935633:2	I plan on stopping by next week as well .	NULL	restaurant general	neutral	restaurant general neutral	no	0	0
935633:3	I found it on a cold night , the perfect spot to warm up .	spot	restaurant miscellaneous	negative	restaurant miscellaneous negative	no	0	0
935633:3	I found it on a cold night , the perfect spot to warm up .	spot	restaurant miscellaneous	positive	restaurant miscellaneous positive	yes	11	12
935633:3	I found it on a cold night , the perfect spot to warm up .	spot	restaurant miscellaneous	neutral	restaurant miscellaneous neutral	no	0	0
935633:4	I recieved prompt service with a smile .	service	service general	negative	service general negative	no	0	0
935633:4	I recieved prompt service with a smile .	service	service general	positive	service general positive	yes	4	5
935633:4	I recieved prompt service with a smile .	service	service general	neutral	service general neutral	no	0	0
935633:5	To me it exemplifies Soho , cute , artsy , interesting .	NULL	ambience general	negative	ambience general negative	no	0	0
935633:5	To me it exemplifies Soho , cute , artsy , interesting .	NULL	ambience general	positive	ambience general positive	yes	0	0
935633:5	To me it exemplifies Soho , cute , artsy , interesting .	NULL	ambience general	neutral	ambience general neutral	no	0	0
935633:6	Definately check it out ! ! !	NULL	restaurant general	negative	restaurant general negative	no	0	0
935633:6	Definately check it out ! ! !	NULL	restaurant general	positive	restaurant general positive	yes	0	0
935633:6	Definately check it out ! ! !	NULL	restaurant general	neutral	restaurant general neutral	no	0	0
955711:0	This place blew me away . . .by far my new favorite restaurant on the uppereast side .	place	restaurant general	negative	restaurant general negative	no	0	0
955711:0	This place blew me away . . .by far my new favorite restaurant on the uppereast side .	place	restaurant general	positive	restaurant general positive	yes	2	3
955711:0	This place blew me away . . .by far my new favorite restaurant on the uppereast side .	place	restaurant general	neutral	restaurant general neutral	no	0	0
955711:1	The wine list is extensive and impressive .	wine list	drinks style_options	negative	drinks style_options negative	no	0	0
955711:1	The wine list is extensive and impressive .	wine list	drinks style_options	positive	drinks style_options positive	yes	2	4
955711:1	The wine list is extensive and impressive .	wine list	drinks style_options	neutral	drinks style_options neutral	no	0	0
955711:2	LOVE the atmosphere - felt like I was in Paris .	atmosphere	ambience general	negative	ambience general negative	no	0	0
955711:2	LOVE the atmosphere - felt like I was in Paris .	atmosphere	ambience general	positive	ambience general positive	yes	3	4
955711:2	LOVE the atmosphere - felt like I was in Paris .	atmosphere	ambience general	neutral	ambience general neutral	no	0	0
955711:3	The mussels were fantastic and so was the dessert . . .definitely going to be back very soon .	mussels	food quality	negative	food quality negative	no	0	0
